0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18
16,0,2,1,0,0,1,0,1,1,0,0,3,2,3,1,2,2,0
19,2,3,3,1,0,0,0,1,1,1,0,5,4,2,1,2,5,4
16,3,3,3,0,0,1,0,0,1,1,1,4,3,3,1,3,4,2
16,1,1,1,0,0,1,0,1,1,1,1,4,4,4,2,2,4,2
17,2,1,1,0,0,1,0,1,0,0,1,5,5,3,1,1,3,2
15,4,4,2,0,0,1,1,0,1,1,0,5,4,2,3,4,5,0
18,1,1,4,0,0,1,0,1,1,0,0,5,2,2,1,1,3,2
15,1,2,1,0,0,0,0,1,1,0,0,4,4,4,2,4,5,2
16,1,2,3,0,1,0,0,0,1,1,0,4,4,3,1,1,5,0
16,2,2,2,1,1,0,0,1,1,1,0,4,3,3,2,2,5,14
17,2,2,1,1,0,1,0,0,0,1,0,3,1,2,1,1,1,8
17,2,1,1,3,1,1,0,1,0,1,0,4,5,1,1,1,3,0
15,3,3,2,0,0,1,0,1,1,1,0,5,3,3,1,1,5,0
16,4,4,3,0,0,1,0,1,1,1,1,4,4,3,1,1,4,0
17,2,1,2,0,0,0,0,1,1,1,0,4,2,3,2,2,2,2
17,4,4,1,0,0,0,0,1,1,1,0,5,3,4,1,2,5,2
18,4,3,2,0,0,1,0,0,1,1,1,3,1,2,1,3,2,2
19,2,1,3,1,0,0,0,1,1,1,1,4,3,1,1,1,5,0
17,3,1,2,3,0,1,0,1,1,1,1,5,4,4,1,1,5,2
18,1,1,1,2,0,0,0,0,0,1,1,2,3,5,2,5,4,0
17,0,1,1,0,0,0,0,1,1,0,0,2,4,4,3,5,5,5
16,4,3,2,0,0,1,0,1,1,1,0,5,4,3,1,2,1,2
17,2,1,2,0,0,1,0,1,1,1,1,4,3,4,2,2,1,10
15,4,4,2,0,1,1,0,1,1,1,0,4,4,4,1,1,3,2
16,2,2,1,0,0,1,1,1,1,0,1,4,2,5,1,2,5,0
16,2,2,4,0,0,1,0,1,1,1,0,5,3,5,1,1,5,6
15,2,2,1,0,1,1,0,1,1,0,0,4,3,1,1,1,2,8
16,2,3,2,0,0,0,0,0,1,1,0,4,3,3,1,1,2,6
17,2,2,3,0,0,1,0,0,1,1,1,4,2,3,1,1,1,8
16,2,2,2,0,0,0,0,0,1,1,0,4,4,4,1,1,3,0
18,1,1,1,0,0,0,0,0,1,1,1,3,3,2,1,2,3,2
19,2,3,1,1,0,0,0,0,0,1,0,2,2,3,3,4,5,16
17,2,1,2,0,0,0,0,1,1,1,1,5,3,3,1,2,2,5
18,2,2,2,0,0,1,0,0,1,1,0,4,1,4,1,3,4,10
16,2,2,1,0,0,1,0,1,1,1,1,5,4,3,2,4,4,6
19,3,3,2,0,0,1,0,1,1,1,0,4,3,5,3,3,5,16
18,4,4,1,0,0,1,0,0,1,1,1,1,4,2,2,2,1,0
16,2,2,2,0,0,1,0,0,1,0,0,4,3,4,1,2,2,6
17,4,4,1,0,0,1,0,1,1,1,0,4,2,1,1,2,5,6
17,1,1,3,0,0,0,0,1,1,1,0,4,3,3,1,3,5,4
18,2,2,3,0,0,0,0,0,1,1,1,5,4,5,1,4,3,0
16,4,4,3,0,0,1,0,1,1,1,1,5,4,5,1,1,4,2
15,1,1,1,1,0,0,0,1,1,1,1,5,5,5,1,1,1,2
15,4,4,1,0,0,1,0,0,1,1,1,5,4,3,2,4,5,8
17,3,2,4,0,0,1,0,1,1,1,0,5,2,2,1,2,5,0
17,2,1,1,0,0,0,0,1,0,0,1,5,5,5,5,5,3,8
15,4,3,2,0,0,1,0,1,1,1,0,4,3,2,1,1,1,0
18,3,1,2,0,0,1,0,0,1,1,0,4,3,4,1,1,1,4
17,1,2,1,0,0,0,0,0,1,1,0,5,5,1,1,1,3,0
17,4,4,2,0,0,1,0,0,1,1,0,3,3,3,2,3,4,0
16,3,3,1,0,0,1,0,1,1,1,1,4,3,2,1,1,5,4
16,4,4,1,0,0,1,0,0,1,1,0,4,1,2,2,5,5,0
15,4,4,4,0,0,1,0,1,1,1,1,1,3,5,3,5,1,8
15,2,4,3,0,1,1,0,1,1,1,0,4,3,2,1,1,5,2
17,1,3,2,1,0,1,0,1,1,1,0,5,2,4,1,4,5,14
15,1,1,1,0,0,1,0,1,1,1,1,4,3,3,1,2,4,6
18,3,2,2,0,0,0,0,0,0,1,1,4,1,1,1,1,5,15
17,3,2,1,0,0,0,0,0,1,0,1,4,3,3,2,2,1,5
15,3,2,2,0,0,1,0,0,1,1,0,4,4,4,1,1,5,4
17,2,2,1,0,0,1,0,1,0,0,0,4,5,3,1,1,5,4
17,4,4,1,0,1,1,0,0,1,0,1,4,2,1,1,1,4,0
16,2,2,4,0,0,0,0,0,1,1,1,5,2,3,1,3,3,1
17,4,3,2,0,0,0,0,0,1,1,0,5,5,4,1,1,1,0
16,3,1,4,0,0,1,0,0,1,1,0,4,3,2,1,1,5,2
15,1,2,2,0,0,1,0,1,1,0,0,5,5,5,1,3,5,11
18,2,4,2,1,0,1,0,0,1,1,0,2,3,2,1,3,1,8
19,3,3,2,0,0,0,0,1,1,0,1,4,5,3,1,2,5,0
17,2,1,1,0,0,1,0,0,1,1,0,3,2,2,1,2,5,8
16,4,4,2,0,0,1,0,1,1,0,0,2,4,4,2,3,4,0
17,4,4,1,1,0,1,0,0,1,1,0,4,2,4,2,3,2,30
17,3,3,2,1,0,1,0,0,1,1,0,4,5,4,2,3,3,4
17,1,1,3,0,0,1,0,0,1,1,0,4,3,3,1,1,3,0
18,4,2,2,0,0,0,0,1,1,1,1,5,3,1,1,1,5,0
18,1,2,2,0,0,0,0,0,1,0,1,4,3,4,1,4,5,0
16,3,4,1,0,0,0,0,0,1,1,0,3,2,1,1,4,5,12
16,2,3,2,0,1,1,0,1,1,0,0,4,4,3,1,3,4,4
16,3,2,1,0,0,0,0,0,1,1,0,3,1,3,1,4,3,2
17,3,1,3,0,0,1,0,0,1,1,0,3,4,3,2,3,5,0
16,3,4,2,0,0,0,0,0,1,0,0,3,4,5,1,2,5,4
17,4,3,2,0,0,0,0,1,1,1,1,3,2,3,1,2,3,0
18,2,2,2,0,0,1,0,0,1,1,1,1,3,1,1,1,2,4
